,X,Y,date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
1205,4.73,44.33,1986-05-12,0.006,0.0,0.0
1206,4.73,44.33,1986-05-13,0.019,0.0,0.0
1207,4.73,44.33,1986-05-14,0.004,0.0,0.0
1208,4.73,44.33,1986-05-15,0.0018823529411764706,0.0,0.0
1209,4.73,44.33,1986-05-16,0.0017647058823529412,0.0,0.0
1210,4.73,44.33,1986-05-17,0.0016470588235294118,0.0,0.0
1211,4.73,44.33,1986-05-18,0.0015294117647058824,0.0,0.0
1212,4.73,44.33,1986-05-19,0.001411764705882353,0.0,0.0
1213,4.73,44.33,1986-05-20,0.0012941176470588236,0.0,0.0
1214,4.73,44.33,1986-05-21,0.0011764705882352942,0.0,0.0
1215,4.73,44.33,1986-05-22,0.0010588235294117648,0.0,0.0
1216,4.73,44.33,1986-05-23,0.0009411764705882354,0.0,0.0
1217,4.73,44.33,1986-05-24,0.000823529411764706,0.0,0.0
1218,4.73,44.33,1986-05-25,0.0007058823529411766,0.0,0.0
1219,4.73,44.33,1986-05-26,0.0005882352941176472,0.0,0.0
1220,4.73,44.33,1986-05-27,0.0004705882352941178,0.0,0.0
1221,4.73,44.33,1986-05-28,0.0003529411764705884,0.0,0.0
1222,4.73,44.33,1986-05-29,0.00023529411764705902,0.0,0.0
1223,4.73,44.33,1986-05-30,0.00011764705882352962,0.0,0.0
1224,4.73,44.33,1986-05-31,0.0,0.0,0.0
1225,5.38,49.15,1986-04-27,0.0,0.0,0.0
1226,5.38,49.15,1986-04-28,6.666666666666667e-05,1e-05,2e-05
1227,5.38,49.15,1986-04-29,0.00013333333333333334,2e-05,4e-05
1228,5.38,49.15,1986-04-30,0.0004,6e-05,0.00012
1229,5.38,49.15,1986-05-01,0.006,0.00014,0.00026
1230,5.38,49.15,1986-05-02,18.88,6.199998,10.8
1231,5.38,49.15,1986-05-03,3.54,1.42,2.599998
1232,5.38,49.15,1986-05-04,0.965,0.3725,0.6834994999999999
1233,5.38,49.15,1986-05-05,0.32,0.07,0.134
1234,5.38,49.15,1986-05-06,0.22,0.126,0.24
1235,5.38,49.15,1986-05-07,0.078,0.028,0.056
1236,5.38,49.15,1986-05-08,0.0174,0.0024,0.004
1237,5.38,49.15,1986-05-09,0.0182,0.0024,0.0042
1238,5.38,49.15,1986-05-10,0.0152,0.0022,0.00412
1239,5.38,49.15,1986-05-11,0.007238095238095238,0.0010476190476190477,0.001961904761904762
1240,5.38,49.15,1986-05-12,0.006876190476190476,0.0009952380952380953,0.0018638095238095237
1241,5.38,49.15,1986-05-13,0.006514285714285714,0.0009428571428571429,0.0017657142857142854
1242,5.38,49.15,1986-05-14,0.006152380952380952,0.0008904761904761904,0.0016676190476190471
1243,5.38,49.15,1986-05-15,0.00579047619047619,0.000838095238095238,0.0015695238095238088
1244,5.38,49.15,1986-05-16,0.005428571428571428,0.0007857142857142856,0.0014714285714285706
1245,5.38,49.15,1986-05-17,0.0050666666666666655,0.0007333333333333332,0.0013733333333333323
1246,5.38,49.15,1986-05-18,0.004704761904761903,0.0006809523809523808,0.001275238095238094
1247,5.38,49.15,1986-05-19,0.004342857142857141,0.0006285714285714284,0.0011771428571428558
1248,5.38,49.15,1986-05-20,0.003980952380952379,0.000576190476190476,0.0010790476190476175
1249,5.38,49.15,1986-05-21,0.0036190476190476172,0.0005238095238095236,0.0009809523809523792
1250,5.38,49.15,1986-05-22,0.003257142857142855,0.0004714285714285712,0.000882857142857141
1251,5.38,49.15,1986-05-23,0.002895238095238093,0.0004190476190476188,0.0007847619047619027
1252,5.38,49.15,1986-05-24,0.002533333333333331,0.0003666666666666664,0.0006866666666666644
1253,5.38,49.15,1986-05-25,0.002171428571428569,0.000314285714285714,0.0005885714285714262
1254,5.38,49.15,1986-05-26,0.0018095238095238069,0.0002619047619047616,0.0004904761904761879
1255,5.38,49.15,1986-05-27,0.0014476190476190448,0.00020952380952380919,0.0003923809523809496
1256,5.38,49.15,1986-05-28,0.0010857142857142827,0.00015714285714285678,0.00029428571428571134
1257,5.38,49.15,1986-05-29,0.0007238095238095207,0.00010476190476190438,0.00019619047619047307
1258,5.38,49.15,1986-05-30,0.0003619047619047586,5.238095238095197e-05,9.80952380952348e-05
1259,5.38,49.15,1986-05-31,0.0,0.0,0.0
1260,-6.28,53.37,1986-04-27,0.0,0.0,0.0
1261,-6.28,53.37,1986-04-28,0.0,0.0,0.0
1262,-6.28,53.37,1986-04-29,0.0,0.0,0.0
1263,-6.28,53.37,1986-04-30,0.0,0.0,0.0
1264,-6.28,53.37,1986-05-01,0.0,0.0,0.0
1265,-6.28,53.37,1986-05-02,0.0,0.0,0.0
1266,-6.28,53.37,1986-05-03,0.0,0.04208,0.0
1267,-6.28,53.37,1986-05-04,0.0,0.01562,0.0
1268,-6.28,53.37,1986-05-05,0.0,0.0,0.0
1269,-6.28,53.37,1986-05-06,0.0,0.0,0.0
1270,-6.28,53.37,1986-05-07,0.0,0.0,0.0
1271,-6.28,53.37,1986-05-08,0.0,0.00396,0.0
1272,-6.28,53.37,1986-05-09,0.0,0.00076,0.0
1273,-6.28,53.37,1986-05-10,0.0,0.0,0.0
1274,-6.28,53.37,1986-05-11,0.0,0.0,0.0
1275,-6.28,53.37,1986-05-12,0.0,0.0,0.0
1276,-6.28,53.37,1986-05-13,0.0,0.0,0.0
1277,-6.28,53.37,1986-05-14,0.0,0.00236,0.0
1278,-6.28,53.37,1986-05-15,0.0,0.00196,0.0
1279,-6.28,53.37,1986-05-16,0.0,0.00248,0.0
1280,-6.28,53.37,1986-05-17,0.0,0.0,0.0
1281,-6.28,53.37,1986-05-18,0.0,0.0,0.0
1282,-6.28,53.37,1986-05-19,0.0,0.0,0.0
1283,-6.28,53.37,1986-05-20,0.0,0.00186,0.0
1284,-6.28,53.37,1986-05-21,0.0,0.0,0.0
1285,-6.28,53.37,1986-05-22,0.0,0.00252,0.0
1286,-6.28,53.37,1986-05-23,0.0,0.0011200000000000001,0.0
1287,-6.28,53.37,1986-05-24,0.0,0.0009800000000000002,0.0
1288,-6.28,53.37,1986-05-25,0.0,0.0008400000000000003,0.0
1289,-6.28,53.37,1986-05-26,0.0,0.0007000000000000003,0.0
1290,-6.28,53.37,1986-05-27,0.0,0.0005600000000000004,0.0
1291,-6.28,53.37,1986-05-28,0.0,0.00042000000000000045,0.0
1292,-6.28,53.37,1986-05-29,0.0,0.0002800000000000005,0.0
1293,-6.28,53.37,1986-05-30,0.0,0.00014000000000000058,0.0
1294,-6.28,53.37,1986-05-31,0.0,0.0,0.0
1295,11.33,44.48,1986-04-27,0.0,0.0,0.0
1296,11.33,44.48,1986-04-28,0.02266666666666667,0.0016666666666666668,0.004
1297,11.33,44.48,1986-04-29,0.04533333333333334,0.0033333333333333335,0.008
1298,11.33,44.48,1986-04-30,0.136,0.01,0.024
1299,11.33,44.48,1986-05-01,1.254,0.124,0.278
1300,11.33,44.48,1986-05-02,19.81,2.3280000000000003,5.474
1301,11.33,44.48,1986-05-03,10.05,2.0780000000000003,4.132
1302,11.33,44.48,1986-05-04,5.592,2.018,3.998
1303,11.33,44.48,1986-05-05,2.976,1.346,2.692
1304,11.33,44.48,1986-05-06,2.488,1.03,2.096
1305,11.33,44.48,1986-05-07,2.77,0.9199999999999999,1.6520000000000001
1306,11.33,44.48,1986-05-08,1.03,0.294,0.626
1307,11.33,44.48,1986-05-09,0.234,0.044,0.078
1308,11.33,44.48,1986-05-10,0.152,0.03,0.08
1309,11.33,44.48,1986-05-11,0.138,0.013,0.009000000000000001
1310,11.33,44.48,1986-05-12,0.126,0.011,0.009000000000000001
1311,11.33,44.48,1986-05-13,0.048,0.009,0.009000000000000001
1312,11.33,44.48,1986-05-14,0.046,0.006999999999999999,0.008
1313,11.33,44.48,1986-05-15,0.024,0.004999999999999999,0.008
1314,11.33,44.48,1986-05-16,0.032,0.002999999999999999,0.009000000000000001
1315,11.33,44.48,1986-05-17,0.02,0.001999999999999999,0.004
1316,11.33,44.48,1986-05-18,0.018000000000000002,0.000916666666666666,0.009000000000000001
1317,11.33,44.48,1986-05-19,0.018000000000000002,0.0008333333333333328,0.008
1318,11.33,44.48,1986-05-20,0.006,0.0007499999999999997,0.001
1319,11.33,44.48,1986-05-21,0.006,0.0006666666666666665,0.001
1320,11.33,44.48,1986-05-22,0.002,0.0005833333333333334,0.001
1321,11.33,44.48,1986-05-23,0.0008888888888888889,0.001,0.00044444444444444447
1322,11.33,44.48,1986-05-24,0.0007777777777777778,0.0004375,0.0003888888888888889
1323,11.33,44.48,1986-05-25,0.0006666666666666668,0.000375,0.0003333333333333334
1324,11.33,44.48,1986-05-26,0.0005555555555555557,0.0003125,0.00027777777777777783
1325,11.33,44.48,1986-05-27,0.0004444444444444446,0.00025,0.0002222222222222223
1326,11.33,44.48,1986-05-28,0.0003333333333333335,0.0001875,0.00016666666666666674
1327,11.33,44.48,1986-05-29,0.0002222222222222224,0.000125,0.0001111111111111112
1328,11.33,44.48,1986-05-30,0.0001111111111111113,6.25e-05,5.555555555555565e-05
1329,11.33,44.48,1986-05-31,0.0,0.0,0.0
1330,12.3,42.03,1986-04-27,0.0,0.0,0.0
1331,12.3,42.03,1986-04-28,9.593,1.974,3.82675
1332,12.3,42.03,1986-04-29,19.186,3.948,7.6535
1333,12.3,42.03,1986-04-30,28.779,5.922,11.48025
1334,12.3,42.03,1986-05-01,76.744,15.792,30.614
1335,12.3,42.03,1986-05-02,72.64399999999999,20.109999999999996,38.524
1336,12.3,42.03,1986-05-03,30.415999999999997,10.304,20.07
1337,12.3,42.03,1986-05-04,47.62200000000001,17.758,34.92400000000001
1338,12.3,42.03,1986-05-05,18.404,7.37,14.551999999999998
1339,12.3,42.03,1986-05-06,11.065999999999999,3.784,7.612
1340,12.3,42.03,1986-05-07,4.55,1.8199999999999998,3.6900000000000004
1341,12.3,42.03,1986-05-08,2.896,1.232,2.4240000000000004
1342,12.3,42.03,1986-05-09,0.542,0.22999999999999998,0.452
1343,12.3,42.03,1986-05-10,0.32,0.086,0.198
1344,12.3,42.03,1986-05-11,0.336,0.01,0.10999999999999999
1345,12.3,42.03,1986-05-12,0.028,0.002,0.004
1346,12.3,42.03,1986-05-13,0.022,0.001,0.004
1347,12.3,42.03,1986-05-14,0.014,0.001,0.002
1348,12.3,42.03,1986-05-15,0.016,0.002,0.002
1349,12.3,42.03,1986-05-16,0.024,0.0009375,0.002
1350,12.3,42.03,1986-05-17,0.0112,0.0008749999999999999,0.0009333333333333333
1351,12.3,42.03,1986-05-18,0.0104,0.0008124999999999999,0.0008666666666666666
1352,12.3,42.03,1986-05-19,0.0096,0.0007499999999999998,0.0007999999999999999
1353,12.3,42.03,1986-05-20,0.008799999999999999,0.0006874999999999997,0.0007333333333333332
1354,12.3,42.03,1986-05-21,0.007999999999999998,0.0006249999999999997,0.0006666666666666665
1355,12.3,42.03,1986-05-22,0.007199999999999998,0.0005624999999999996,0.0005999999999999998
1356,12.3,42.03,1986-05-23,0.006399999999999998,0.0004999999999999996,0.0005333333333333331
1357,12.3,42.03,1986-05-24,0.005599999999999997,0.0004374999999999995,0.00046666666666666645
1358,12.3,42.03,1986-05-25,0.004799999999999997,0.00037499999999999947,0.00039999999999999975
1359,12.3,42.03,1986-05-26,0.003999999999999997,0.0003124999999999994,0.00033333333333333305
1360,12.3,42.03,1986-05-27,0.0031999999999999963,0.00024999999999999935,0.00026666666666666635
1361,12.3,42.03,1986-05-28,0.002399999999999996,0.0001874999999999993,0.00019999999999999966
1362,12.3,42.03,1986-05-29,0.0015999999999999955,0.00012499999999999924,0.00013333333333333296
1363,12.3,42.03,1986-05-30,0.0007999999999999952,6.249999999999919e-05,6.666666666666626e-05
1364,12.3,42.03,1986-05-31,0.0,0.0,0.0
1365,8.63,45.8,1986-04-27,0.0,0.0,0.0
1366,8.63,45.8,1986-04-28,17.766666666666666,0.0,1.68
1367,8.63,45.8,1986-04-29,35.53333333333333,0.0,3.36
1368,8.63,45.8,1986-04-30,106.6,0.0,10.08
1369,8.63,45.8,1986-05-01,426.31999999999994,0.0,43.56
1370,8.63,45.8,1986-05-02,377.6,0.0,41.760000000000005
1371,8.63,45.8,1986-05-03,195.9,0.0,23.340000000000003
1372,8.63,45.8,1986-05-04,45.940000000000005,0.0,6.000000000000001
1373,8.63,45.8,1986-05-05,28.78,0.0,4.2
1374,8.63,45.8,1986-05-06,229.39999999999998,0.0,36.019999999999996
1375,8.63,45.8,1986-05-07,50.1,0.0,8.42
1376,8.63,45.8,1986-05-08,0.3,0.0,0.054
1377,8.63,45.8,1986-05-09,0.08,0.0,0.016
1378,8.63,45.8,1986-05-10,0.06,0.0,0.012
1379,8.63,45.8,1986-05-11,0.06,0.0,0.012
1380,8.63,45.8,1986-05-12,0.04,0.0,0.012
1381,8.63,45.8,1986-05-13,0.04,0.0,0.012
1382,8.63,45.8,1986-05-14,0.04,0.0,0.012
1383,8.63,45.8,1986-05-15,0.018823529411764708,0.0,0.005647058823529412
1384,8.63,45.8,1986-05-16,0.017647058823529415,0.0,0.005294117647058824
1385,8.63,45.8,1986-05-17,0.016470588235294122,0.0,0.004941176470588236
1386,8.63,45.8,1986-05-18,0.01529411764705883,0.0,0.004588235294117648
1387,8.63,45.8,1986-05-19,0.014117647058823537,0.0,0.00423529411764706
1388,8.63,45.8,1986-05-20,0.012941176470588244,0.0,0.003882352941176472
1389,8.63,45.8,1986-05-21,0.011764705882352951,0.0,0.003529411764705884
1390,8.63,45.8,1986-05-22,0.010588235294117659,0.0,0.0031764705882352962
1391,8.63,45.8,1986-05-23,0.009411764705882366,0.0,0.0028235294117647082
1392,8.63,45.8,1986-05-24,0.008235294117647073,0.0,0.0024705882352941202
1393,8.63,45.8,1986-05-25,0.007058823529411781,0.0,0.0021176470588235323
1394,8.63,45.8,1986-05-26,0.005882352941176488,0.0,0.0017647058823529443
1395,8.63,45.8,1986-05-27,0.004705882352941195,0.0,0.0014117647058823563
1396,8.63,45.8,1986-05-28,0.0035294117647059024,0.0,0.0010588235294117683
1397,8.63,45.8,1986-05-29,0.0023529411764706097,0.0,0.0007058823529411803
1398,8.63,45.8,1986-05-30,0.001176470588235317,0.0,0.0003529411764705923
1399,8.63,45.8,1986-05-31,0.0,0.0,0.0
1400,8.02,45.21,1986-04-27,0.0,0.0,0.0
1401,8.02,45.21,1986-04-28,0.0,0.0,0.05333333333333334
1402,8.02,45.21,1986-04-29,0.0,0.0,0.10666666666666667
1403,8.02,45.21,1986-04-30,0.0,1.548,0.32
1404,8.02,45.21,1986-05-01,0.0,2.958,0.0
1405,8.02,45.21,1986-05-02,0.0,5.124,3.0
1406,8.02,45.21,1986-05-03,0.0,2.68,1.14
1407,8.02,45.21,1986-05-04,0.0,0.792,0.013
1408,8.02,45.21,1986-05-05,0.0,0.1,0.0
1409,8.02,45.21,1986-05-06,0.0,0.41000000000000003,0.0132
1410,8.02,45.21,1986-05-07,0.0,0.8280000000000001,0.0
1411,8.02,45.21,1986-05-08,0.0,0.152,0.022
1412,8.02,45.21,1986-05-09,0.0,0.022,0.0
1413,8.02,45.21,1986-05-10,0.0,0.010499999999999999,0.0086
1414,8.02,45.21,1986-05-11,0.0,0.009999999999999998,0.0
1415,8.02,45.21,1986-05-12,0.0,0.009499999999999998,0.0126
1416,8.02,45.21,1986-05-13,0.0,0.008999999999999998,0.0
1417,8.02,45.21,1986-05-14,0.0,0.008499999999999997,0.0
1418,8.02,45.21,1986-05-15,0.0,0.007999999999999997,0.0
1419,8.02,45.21,1986-05-16,0.0,0.007499999999999996,0.0
1420,8.02,45.21,1986-05-17,0.0,0.006999999999999996,0.0
1421,8.02,45.21,1986-05-18,0.0,0.006499999999999995,0.0
1422,8.02,45.21,1986-05-19,0.0,0.005999999999999995,0.0
1423,8.02,45.21,1986-05-20,0.0,0.0054999999999999945,0.0
1424,8.02,45.21,1986-05-21,0.0,0.004999999999999994,0.0
1425,8.02,45.21,1986-05-22,0.0,0.004499999999999994,0.0
1426,8.02,45.21,1986-05-23,0.0,0.003999999999999993,0.0
1427,8.02,45.21,1986-05-24,0.0,0.0034999999999999927,0.0
1428,8.02,45.21,1986-05-25,0.0,0.0029999999999999923,0.0
1429,8.02,45.21,1986-05-26,0.0,0.002499999999999992,0.0
1430,8.02,45.21,1986-05-27,0.0,0.0019999999999999914,0.0
1431,8.02,45.21,1986-05-28,0.0,0.001499999999999991,0.0
1432,8.02,45.21,1986-05-29,0.0,0.0009999999999999905,0.0
1433,8.02,45.21,1986-05-30,0.0,0.00049999999999999,0.0
1434,8.02,45.21,1986-05-31,0.0,0.0,0.0
1435,16.63,40.17,1986-04-27,0.0,0.0,0.0
1436,16.63,40.17,1986-04-28,1.1443999999999999,0.1474,0.3014
1437,16.63,40.17,1986-04-29,2.2887999999999997,0.2948,0.6028
1438,16.63,40.17,1986-04-30,3.4331999999999994,0.44220000000000004,0.9042
1439,16.63,40.17,1986-05-01,4.5775999999999994,0.5896,1.2056
1440,16.63,40.17,1986-05-02,11.443999999999999,1.474,3.0140000000000002
1441,16.63,40.17,1986-05-03,23.646,3.512,7.452
1442,16.63,40.17,1986-05-04,16.044,2.7640000000000002,5.712
1443,16.63,40.17,1986-05-05,0.504,0.14,0.272
1444,16.63,40.17,1986-05-06,4.9079999999999995,1.17,2.356
1445,16.63,40.17,1986-05-07,2.364,0.532,1.104
1446,16.63,40.17,1986-05-08,1.3439999999999999,0.426,0.912
1447,16.63,40.17,1986-05-09,0.5860000000000001,0.258,0.542
1448,16.63,40.17,1986-05-10,0.21800000000000003,0.046,0.092
1449,16.63,40.17,1986-05-11,0.10200000000000001,0.004,0.008
1450,16.63,40.17,1986-05-12,0.128,0.008,0.012
1451,16.63,40.17,1986-05-13,0.092,0.006,0.01
1452,16.63,40.17,1986-05-14,0.14,0.019999999999999997,0.038
1453,16.63,40.17,1986-05-15,0.05,0.008,0.014
1454,16.63,40.17,1986-05-16,0.024,0.002,0.008
1455,16.63,40.17,1986-05-17,0.012,0.004,0.006
1456,16.63,40.17,1986-05-18,0.005571428571428572,0.0018571428571428571,0.002785714285714286
1457,16.63,40.17,1986-05-19,0.0051428571428571435,0.0017142857142857142,0.0025714285714285717
1458,16.63,40.17,1986-05-20,0.004714285714285715,0.0015714285714285713,0.0023571428571428576
1459,16.63,40.17,1986-05-21,0.004285714285714287,0.0014285714285714284,0.0021428571428571434
1460,16.63,40.17,1986-05-22,0.0038571428571428585,0.0012857142857142854,0.0019285714285714292
1461,16.63,40.17,1986-05-23,0.00342857142857143,0.0011428571428571425,0.001714285714285715
1462,16.63,40.17,1986-05-24,0.003000000000000002,0.0009999999999999996,0.001500000000000001
1463,16.63,40.17,1986-05-25,0.0025714285714285735,0.0008571428571428567,0.0012857142857142867
1464,16.63,40.17,1986-05-26,0.002142857142857145,0.0007142857142857137,0.0010714285714285726
1465,16.63,40.17,1986-05-27,0.0017142857142857168,0.0005714285714285708,0.0008571428571428584
1466,16.63,40.17,1986-05-28,0.0012857142857142885,0.0004285714285714279,0.0006428571428571442
1467,16.63,40.17,1986-05-29,0.0008571428571428601,0.000285714285714285,0.00042857142857143007
1468,16.63,40.17,1986-05-30,0.0004285714285714318,0.00014285714285714205,0.0002142857142857159
1469,16.63,40.17,1986-05-31,0.0,0.0,0.0
1470,5.18,52.11,1986-04-27,0.0,0.0,0.0
1471,5.18,52.11,1986-04-28,6.220000000000001,0.992,2.4899999999999998
1472,5.18,52.11,1986-04-29,12.440000000000001,1.984,4.9799999999999995
1473,5.18,52.11,1986-04-30,18.660000000000004,2.976,7.469999999999999
1474,5.18,52.11,1986-05-01,24.880000000000003,3.968,9.959999999999999
1475,5.18,52.11,1986-05-02,62.2,9.92,24.9
1476,5.18,52.11,1986-05-03,57.599999999999994,10.2,23.799999999999997
1477,5.18,52.11,1986-05-04,7.0,0.34,0.76
1478,5.18,52.11,1986-05-05,1.815,0.097,0.22
1479,5.18,52.11,1986-05-06,0.26,0.048,0.12000000000000001
1480,5.18,52.11,1986-05-07,0.08,0.02,0.04
1481,5.18,52.11,1986-05-08,0.02,0.0,0.01
1482,5.18,52.11,1986-05-09,0.01,0.0,0.0
1483,5.18,52.11,1986-05-10,0.004666666666666667,0.02,0.0
1484,5.18,52.11,1986-05-11,0.004333333333333334,0.005,0.0
1485,5.18,52.11,1986-05-12,0.008,0.0,0.0
1486,5.18,52.11,1986-05-13,0.008,0.0,0.0
1487,5.18,52.11,1986-05-14,0.006,0.0,0.0
1488,5.18,52.11,1986-05-15,0.01,0.0,0.06
1489,5.18,52.11,1986-05-16,0.014,0.0,0.01
1490,5.18,52.11,1986-05-17,0.006533333333333334,0.0,0.004666666666666667
1491,5.18,52.11,1986-05-18,0.006066666666666667,0.0,0.004333333333333334
1492,5.18,52.11,1986-05-19,0.005600000000000001,0.0,0.004000000000000001
1493,5.18,52.11,1986-05-20,0.005133333333333334,0.0,0.003666666666666668
1494,5.18,52.11,1986-05-21,0.004666666666666668,0.0,0.003333333333333335
1495,5.18,52.11,1986-05-22,0.0042000000000000015,0.0,0.003000000000000002
1496,5.18,52.11,1986-05-23,0.003733333333333335,0.0,0.0026666666666666687
1497,5.18,52.11,1986-05-24,0.0032666666666666686,0.0,0.0023333333333333357
1498,5.18,52.11,1986-05-25,0.002800000000000002,0.0,0.0020000000000000026
1499,5.18,52.11,1986-05-26,0.0023333333333333357,0.0,0.0016666666666666696
1500,5.18,52.11,1986-05-27,0.0018666666666666692,0.0,0.0013333333333333365
1501,5.18,52.11,1986-05-28,0.0014000000000000028,0.0,0.0010000000000000035
1502,5.18,52.11,1986-05-29,0.0009333333333333364,0.0,0.0006666666666666704
1503,5.18,52.11,1986-05-30,0.0004666666666666699,0.0,0.0003333333333333374
1504,5.18,52.11,1986-05-31,0.0,0.0,0.0
1505,4.38,52.0,1986-04-27,0.0,0.0,0.0
1506,4.38,52.0,1986-04-28,0.0,3.28,0.0
1507,4.38,52.0,1986-04-29,0.0,6.56,0.0
1508,4.38,52.0,1986-04-30,0.0,9.84,0.0
1509,4.38,52.0,1986-05-01,0.0,13.12,13.15
1510,4.38,52.0,1986-05-02,0.0,32.8,52.6
1511,4.38,52.0,1986-05-03,0.0,2.6,5.2
1512,4.38,52.0,1986-05-04,0.0,0.675,0.0
1513,4.38,52.0,1986-05-05,0.0,0.1,0.3
1514,4.38,52.0,1986-05-06,0.0,0.04735294117647059,0.0
1515,4.38,52.0,1986-05-07,0.0,0.04470588235294118,0.0
1516,4.38,52.0,1986-05-08,0.0,0.04205882352941177,0.0
1517,4.38,52.0,1986-05-09,0.0,0.039411764705882354,0.0
1518,4.38,52.0,1986-05-10,0.0,0.03676470588235294,0.0
1519,4.38,52.0,1986-05-11,0.0,0.03411764705882353,0.0
1520,4.38,52.0,1986-05-12,0.0,0.03147058823529412,0.0
1521,4.38,52.0,1986-05-13,0.0,0.028823529411764706,0.0
1522,4.38,52.0,1986-05-14,0.0,0.026176470588235294,0.0
1523,4.38,52.0,1986-05-15,0.0,0.023529411764705882,0.0
1524,4.38,52.0,1986-05-16,0.0,0.02088235294117647,0.0
1525,4.38,52.0,1986-05-17,0.0,0.018235294117647058,0.001
1526,4.38,52.0,1986-05-18,0.0,0.015588235294117646,0.002
1527,4.38,52.0,1986-05-19,0.0,0.012941176470588234,0.003
1528,4.38,52.0,1986-05-20,0.0,0.010294117647058822,0.004
1529,4.38,52.0,1986-05-21,0.0,0.00764705882352941,0.005
1530,4.38,52.0,1986-05-22,0.0,0.01,0.012
1531,4.38,52.0,1986-05-23,0.0,0.004333333333333333,0.0055
1532,4.38,52.0,1986-05-24,0.0,0.003666666666666666,0.004999999999999999
1533,4.38,52.0,1986-05-25,0.0,0.002999999999999999,0.004499999999999999
1534,4.38,52.0,1986-05-26,0.0,0.0023333333333333322,0.003999999999999998
1535,4.38,52.0,1986-05-27,0.0,0.0016666666666666653,0.003499999999999998
1536,4.38,52.0,1986-05-28,0.0,0.002,0.006
1537,4.38,52.0,1986-05-29,0.0,0.0006666666666666668,0.002
1538,4.38,52.0,1986-05-30,0.0,0.0003333333333333335,0.001
1539,4.38,52.0,1986-05-31,0.0,0.0,0.0
1540,6.56,53.13,1986-04-27,0.0,0.0,0.0
1541,6.56,53.13,1986-04-28,2.618,0.438,1.082
1542,6.56,53.13,1986-04-29,5.236,0.876,2.164
1543,6.56,53.13,1986-04-30,7.853999999999999,1.314,3.2460000000000004
1544,6.56,53.13,1986-05-01,10.472,1.752,4.328
1545,6.56,53.13,1986-05-02,26.18,4.38,10.82
1546,6.56,53.13,1986-05-03,7.460000000000001,0.9400000000000001,2.2
1547,6.56,53.13,1986-05-04,2.6599999999999997,0.4,1.04
1548,6.56,53.13,1986-05-05,0.18,0.115,0.02
1549,6.56,53.13,1986-05-06,0.26,0.06,0.1
1550,6.56,53.13,1986-05-07,0.04,0.02,0.02
1551,6.56,53.13,1986-05-08,0.01916666666666667,0.02,0.009583333333333334
1552,6.56,53.13,1986-05-09,0.018333333333333337,0.02,0.009166666666666668
1553,6.56,53.13,1986-05-10,0.017500000000000005,0.009000000000000001,0.008750000000000003
1554,6.56,53.13,1986-05-11,0.016666666666666673,0.008000000000000002,0.008333333333333337
1555,6.56,53.13,1986-05-12,0.01583333333333334,0.007000000000000003,0.00791666666666667
1556,6.56,53.13,1986-05-13,0.01500000000000001,0.006000000000000004,0.007500000000000005
1557,6.56,53.13,1986-05-14,0.014166666666666678,0.0050000000000000044,0.007083333333333339
1558,6.56,53.13,1986-05-15,0.013333333333333346,0.004000000000000005,0.006666666666666673
1559,6.56,53.13,1986-05-16,0.012500000000000015,0.006,0.006250000000000007
1560,6.56,53.13,1986-05-17,0.011666666666666683,0.002857142857142857,0.005833333333333341
1561,6.56,53.13,1986-05-18,0.010833333333333351,0.0027142857142857142,0.0054166666666666755
