,X,Y,date,I_131_(Bq/m3)
2339,14.33,46.63,1986-05-26,0.0030463333333333297
2340,14.33,46.63,1986-05-27,0.0024370666666666627
2341,14.33,46.63,1986-05-28,0.0018277999999999957
2342,14.33,46.63,1986-05-29,0.0012185333333333288
2343,14.33,46.63,1986-05-30,0.0006092666666666618
2344,14.33,46.63,1986-05-31,0.0
2345,14.3,48.31,1986-04-27,0.0
2346,14.3,48.31,1986-04-28,4.464160000000001
2347,14.3,48.31,1986-04-29,8.928320000000001
2348,14.3,48.31,1986-04-30,13.39248
2349,14.3,48.31,1986-05-01,27.59828
2350,14.3,48.31,1986-05-02,5.449925
2351,14.3,48.31,1986-05-03,10.985739
2352,14.3,48.31,1986-05-04,4.047097
2353,14.3,48.31,1986-05-05,1.25812
2354,14.3,48.31,1986-05-06,1.016698
2355,14.3,48.31,1986-05-07,1.157445
2356,14.3,48.31,1986-05-08,0.376864
2357,14.3,48.31,1986-05-09,0.04926
2358,14.3,48.31,1986-05-10,0.038884
2359,14.3,48.31,1986-05-11,0.03247
2360,14.3,48.31,1986-05-12,0.016764
2361,14.3,48.31,1986-05-13,0.015121
2362,14.3,48.31,1986-05-14,0.014517
2363,14.3,48.31,1986-05-15,0.016948
2364,14.3,48.31,1986-05-16,0.01588875
2365,14.3,48.31,1986-05-17,0.014829499999999999
2366,14.3,48.31,1986-05-18,0.013770249999999998
2367,14.3,48.31,1986-05-19,0.012710999999999997
2368,14.3,48.31,1986-05-20,0.011651749999999995
2369,14.3,48.31,1986-05-21,0.010592499999999994
2370,14.3,48.31,1986-05-22,0.009533249999999993
2371,14.3,48.31,1986-05-23,0.008473999999999992
2372,14.3,48.31,1986-05-24,0.007414749999999991
2373,14.3,48.31,1986-05-25,0.00635549999999999
2374,14.3,48.31,1986-05-26,0.0052962499999999885
2375,14.3,48.31,1986-05-27,0.004236999999999987
2376,14.3,48.31,1986-05-28,0.003177749999999986
2377,14.3,48.31,1986-05-29,0.002118499999999985
2378,14.3,48.31,1986-05-30,0.0010592499999999838
2379,14.3,48.31,1986-05-31,0.0
2380,13.05,47.9,1986-04-27,0.0
2381,13.05,47.9,1986-04-28,0.031007666666666666
2382,13.05,47.9,1986-04-29,0.06201533333333333
2383,13.05,47.9,1986-04-30,0.093023
2384,13.05,47.9,1986-05-01,5.008485
2385,13.05,47.9,1986-05-02,0.853809
2386,13.05,47.9,1986-05-03,3.311836
2387,13.05,47.9,1986-05-04,3.307981
2388,13.05,47.9,1986-05-05,1.104495
2389,13.05,47.9,1986-05-06,0.613658
2390,13.05,47.9,1986-05-07,0.535393
2391,13.05,47.9,1986-05-08,0.619352
2392,13.05,47.9,1986-05-09,0.040823
2393,13.05,47.9,1986-05-10,0.038135
2394,13.05,47.9,1986-05-11,0.035635
2395,13.05,47.9,1986-05-12,0.026112
2396,13.05,47.9,1986-05-13,0.020517
2397,13.05,47.9,1986-05-14,0.010667
2398,13.05,47.9,1986-05-15,0.006965
2399,13.05,47.9,1986-05-16,0.0065296875
2400,13.05,47.9,1986-05-17,0.006094375
2401,13.05,47.9,1986-05-18,0.0056590625
2402,13.05,47.9,1986-05-19,0.00522375
2403,13.05,47.9,1986-05-20,0.0047884375
2404,13.05,47.9,1986-05-21,0.004353125
2405,13.05,47.9,1986-05-22,0.0039178125
2406,13.05,47.9,1986-05-23,0.0034825000000000004
2407,13.05,47.9,1986-05-24,0.0030471875000000004
2408,13.05,47.9,1986-05-25,0.0026118750000000005
2409,13.05,47.9,1986-05-26,0.0021765625000000005
2410,13.05,47.9,1986-05-27,0.0017412500000000006
2411,13.05,47.9,1986-05-28,0.0013059375000000007
2412,13.05,47.9,1986-05-29,0.0008706250000000007
2413,13.05,47.9,1986-05-30,0.0004353125000000008
2414,13.05,47.9,1986-05-31,0.0
2415,16.36,48.21,1986-04-27,0.0
2416,16.36,48.21,1986-04-28,20.165
2417,16.36,48.21,1986-04-29,40.33
2418,16.36,48.21,1986-04-30,58.09
2419,16.36,48.21,1986-05-01,19.758
2420,16.36,48.21,1986-05-02,1.665
2421,16.36,48.21,1986-05-03,9.546
2422,16.36,48.21,1986-05-04,3.515
2423,16.36,48.21,1986-05-05,1.591
2424,16.36,48.21,1986-05-06,0.962
2425,16.36,48.21,1986-05-07,3.589
2426,16.36,48.21,1986-05-08,1.517
2427,16.36,48.21,1986-05-09,0.06179
2428,16.36,48.21,1986-05-10,0.05624
2429,16.36,48.21,1986-05-11,0.04699
2430,16.36,48.21,1986-05-12,0.03071
2431,16.36,48.21,1986-05-13,0.03182
2432,16.36,48.21,1986-05-14,0.02886
2433,16.36,48.21,1986-05-15,0.017575
2434,16.36,48.21,1986-05-16,0.006623
2435,16.36,48.21,1986-05-17,0.006181466666666667
2436,16.36,48.21,1986-05-18,0.005739933333333334
2437,16.36,48.21,1986-05-19,0.005298400000000001
2438,16.36,48.21,1986-05-20,0.004856866666666668
2439,16.36,48.21,1986-05-21,0.0044153333333333345
2440,16.36,48.21,1986-05-22,0.003973800000000001
2441,16.36,48.21,1986-05-23,0.003532266666666668
2442,16.36,48.21,1986-05-24,0.003090733333333335
2443,16.36,48.21,1986-05-25,0.0026492000000000017
2444,16.36,48.21,1986-05-26,0.0022076666666666685
2445,16.36,48.21,1986-05-27,0.0017661333333333354
2446,16.36,48.21,1986-05-28,0.0013246000000000022
2447,16.36,48.21,1986-05-29,0.000883066666666669
2448,16.36,48.21,1986-05-30,0.0004415333333333358
2449,16.36,48.21,1986-05-31,0.0
2450,25.0,60.13,1986-04-27,0.0
2451,25.0,60.13,1986-04-28,31.0
2452,25.0,60.13,1986-04-29,7.7
2453,25.0,60.13,1986-04-30,3.5
2454,25.0,60.13,1986-05-01,1.01
2455,25.0,60.13,1986-05-02,2.44
2456,25.0,60.13,1986-05-03,1.03
2457,25.0,60.13,1986-05-04,0.76
2458,25.0,60.13,1986-05-05,0.31
2459,25.0,60.13,1986-05-06,0.18
2460,25.0,60.13,1986-05-07,0.24
2461,25.0,60.13,1986-05-08,0.139
2462,25.0,60.13,1986-05-09,0.102
2463,25.0,60.13,1986-05-10,0.144
2464,25.0,60.13,1986-05-11,0.039
2465,25.0,60.13,1986-05-12,0.046
2466,25.0,60.13,1986-05-13,0.0169
2467,25.0,60.13,1986-05-14,0.0067
2468,25.0,60.13,1986-05-15,0.0057
2469,25.0,60.13,1986-05-16,0.0072
2470,25.0,60.13,1986-05-17,0.0031
2471,25.0,60.13,1986-05-18,0.002955
2472,25.0,60.13,1986-05-19,0.00281
2473,25.0,60.13,1986-05-20,0.003155
2474,25.0,60.13,1986-05-21,0.0035
2475,25.0,60.13,1986-05-22,0.00271
2476,25.0,60.13,1986-05-23,0.00192
2477,25.0,60.13,1986-05-24,0.00211
2478,25.0,60.13,1986-05-25,0.0023
2479,25.0,60.13,1986-05-26,0.00249
2480,25.0,60.13,1986-05-27,0.0020225
2481,25.0,60.13,1986-05-28,0.001555
2482,25.0,60.13,1986-05-29,0.0010875
2483,25.0,60.13,1986-05-30,0.00062
2484,25.0,60.13,1986-05-31,0.0
2485,24.7,60.45,1986-04-27,0.0
2486,24.7,60.45,1986-04-28,0.0
2487,24.7,60.45,1986-04-29,0.0
2488,24.7,60.45,1986-04-30,0.0
2489,24.7,60.45,1986-05-01,0.0
2490,24.7,60.45,1986-05-02,0.0
2491,24.7,60.45,1986-05-03,0.0
2492,24.7,60.45,1986-05-04,0.0
2493,24.7,60.45,1986-05-05,0.0
2494,24.7,60.45,1986-05-06,0.0
2495,24.7,60.45,1986-05-07,0.0
2496,24.7,60.45,1986-05-08,0.0
2497,24.7,60.45,1986-05-09,0.0
2498,24.7,60.45,1986-05-10,0.0
2499,24.7,60.45,1986-05-11,0.0
2500,24.7,60.45,1986-05-12,0.0
2501,24.7,60.45,1986-05-13,0.0
2502,24.7,60.45,1986-05-14,0.0
2503,24.7,60.45,1986-05-15,0.0
2504,24.7,60.45,1986-05-16,0.0
2505,24.7,60.45,1986-05-17,0.0
2506,24.7,60.45,1986-05-18,0.0
2507,24.7,60.45,1986-05-19,0.0
2508,24.7,60.45,1986-05-20,0.0
2509,24.7,60.45,1986-05-21,0.0
2510,24.7,60.45,1986-05-22,0.0
2511,24.7,60.45,1986-05-23,0.0
2512,24.7,60.45,1986-05-24,0.0
2513,24.7,60.45,1986-05-25,0.0
2514,24.7,60.45,1986-05-26,0.0
2515,24.7,60.45,1986-05-27,0.0
2516,24.7,60.45,1986-05-28,0.0
2517,24.7,60.45,1986-05-29,0.0
2518,24.7,60.45,1986-05-30,0.0
2519,24.7,60.45,1986-05-31,0.0
2520,10.66,59.9,1986-04-27,0.0
2521,10.66,59.9,1986-04-28,0.12
2522,10.66,59.9,1986-04-29,7.0
2523,10.66,59.9,1986-04-30,0.15
2524,10.66,59.9,1986-05-01,0.05
2525,10.66,59.9,1986-05-02,0.02
2526,10.66,59.9,1986-05-03,0.043333333333333335
2527,10.66,59.9,1986-05-04,0.06666666666666667
2528,10.66,59.9,1986-05-05,0.09
2529,10.66,59.9,1986-05-06,0.14500000000000002
2530,10.66,59.9,1986-05-07,0.2
2531,10.66,59.9,1986-05-08,0.225
2532,10.66,59.9,1986-05-09,0.25
2533,10.66,59.9,1986-05-10,0.16799999999999998
2534,10.66,59.9,1986-05-11,0.08599999999999997
2535,10.66,59.9,1986-05-12,0.004
2536,10.66,59.9,1986-05-13,0.003
2537,10.66,59.9,1986-05-14,0.002
2538,10.66,59.9,1986-05-15,0.0018823529411764706
2539,10.66,59.9,1986-05-16,0.0017647058823529412
2540,10.66,59.9,1986-05-17,0.0016470588235294118
2541,10.66,59.9,1986-05-18,0.0015294117647058824
2542,10.66,59.9,1986-05-19,0.001411764705882353
2543,10.66,59.9,1986-05-20,0.0012941176470588236
2544,10.66,59.9,1986-05-21,0.0011764705882352942
2545,10.66,59.9,1986-05-22,0.0010588235294117648
2546,10.66,59.9,1986-05-23,0.0009411764705882354
2547,10.66,59.9,1986-05-24,0.000823529411764706
2548,10.66,59.9,1986-05-25,0.0007058823529411766
2549,10.66,59.9,1986-05-26,0.0005882352941176472
2550,10.66,59.9,1986-05-27,0.0004705882352941178
2551,10.66,59.9,1986-05-28,0.0003529411764705884
2552,10.66,59.9,1986-05-29,0.00023529411764705902
2553,10.66,59.9,1986-05-30,0.00011764705882352962
2554,10.66,59.9,1986-05-31,0.0
2555,9.8,59.9,1986-04-27,0.0
2556,9.8,59.9,1986-04-28,0.0
2557,9.8,59.9,1986-04-29,0.0
2558,9.8,59.9,1986-04-30,0.0
2559,9.8,59.9,1986-05-01,0.0
2560,9.8,59.9,1986-05-02,0.0
2561,9.8,59.9,1986-05-03,0.0
2562,9.8,59.9,1986-05-04,0.0
2563,9.8,59.9,1986-05-05,0.0
2564,9.8,59.9,1986-05-06,0.0
2565,9.8,59.9,1986-05-07,0.0
2566,9.8,59.9,1986-05-08,0.0
2567,9.8,59.9,1986-05-09,0.0
2568,9.8,59.9,1986-05-10,0.0
2569,9.8,59.9,1986-05-11,0.0
2570,9.8,59.9,1986-05-12,0.0
2571,9.8,59.9,1986-05-13,0.0
2572,9.8,59.9,1986-05-14,0.0
2573,9.8,59.9,1986-05-15,0.0
2574,9.8,59.9,1986-05-16,0.0
2575,9.8,59.9,1986-05-17,0.0
2576,9.8,59.9,1986-05-18,0.0
2577,9.8,59.9,1986-05-19,0.0
2578,9.8,59.9,1986-05-20,0.0
2579,9.8,59.9,1986-05-21,0.0
2580,9.8,59.9,1986-05-22,0.0
2581,9.8,59.9,1986-05-23,0.0
2582,9.8,59.9,1986-05-24,0.0
2583,9.8,59.9,1986-05-25,0.0
2584,9.8,59.9,1986-05-26,0.0
2585,9.8,59.9,1986-05-27,0.0
2586,9.8,59.9,1986-05-28,0.0
2587,9.8,59.9,1986-05-29,0.0
2588,9.8,59.9,1986-05-30,0.0
2589,9.8,59.9,1986-05-31,0.0
2590,12.0,57.75,1986-04-27,0.0
2591,12.0,57.75,1986-04-28,0.2345
2592,12.0,57.75,1986-04-29,0.469
2593,12.0,57.75,1986-04-30,0.00397
2594,12.0,57.75,1986-05-01,0.0024129999999999998
2595,12.0,57.75,1986-05-02,0.000856
2596,12.0,57.75,1986-05-03,0.111
2597,12.0,57.75,1986-05-04,0.169
2598,12.0,57.75,1986-05-05,0.206
2599,12.0,57.75,1986-05-06,0.3
2600,12.0,57.75,1986-05-07,0.206
2601,12.0,57.75,1986-05-08,0.1975
2602,12.0,57.75,1986-05-09,0.189
2603,12.0,57.75,1986-05-10,0.0255
2604,12.0,57.75,1986-05-11,0.00329
2605,12.0,57.75,1986-05-12,0.0011
2606,12.0,57.75,1986-05-13,0.00369
2607,12.0,57.75,1986-05-14,0.0021
2608,12.0,57.75,1986-05-15,0.00254
2609,12.0,57.75,1986-05-16,0.00233
2610,12.0,57.75,1986-05-17,0.00113
2611,12.0,57.75,1986-05-18,0.00108
2612,12.0,57.75,1986-05-19,0.00156
2613,12.0,57.75,1986-05-20,0.00109
2614,12.0,57.75,1986-05-21,0.00114
2615,12.0,57.75,1986-05-22,0.00119
2616,12.0,57.75,1986-05-23,0.000784
2617,12.0,57.75,1986-05-24,0.0007663333333333333
2618,12.0,57.75,1986-05-25,0.0007486666666666666
2619,12.0,57.75,1986-05-26,0.000731
2620,12.0,57.75,1986-05-27,0.0005848
2621,12.0,57.75,1986-05-28,0.00043860000000000004
2622,12.0,57.75,1986-05-29,0.00029240000000000006
2623,12.0,57.75,1986-05-30,0.00014620000000000008
2624,12.0,57.75,1986-05-31,0.0
2625,13.92,56.82,1986-04-27,0.0
2626,13.92,56.82,1986-04-28,2.77
2627,13.92,56.82,1986-04-29,2.0779925
2628,13.92,56.82,1986-04-30,1.3859850000000002
2629,13.92,56.82,1986-05-01,0.6939775000000004
2630,13.92,56.82,1986-05-02,0.00197
2631,13.92,56.82,1986-05-03,0.255
2632,13.92,56.82,1986-05-04,0.217
2633,13.92,56.82,1986-05-05,0.401
2634,13.92,56.82,1986-05-06,0.277
2635,13.92,56.82,1986-05-07,1.71
2636,13.92,56.82,1986-05-08,1.6
2637,13.92,56.82,1986-05-09,0.0167
2638,13.92,56.82,1986-05-10,0.00877
2639,13.92,56.82,1986-05-11,0.145
2640,13.92,56.82,1986-05-12,0.00127
2641,13.92,56.82,1986-05-13,0.00352
2642,13.92,56.82,1986-05-14,0.00466
2643,13.92,56.82,1986-05-15,0.00457
2644,13.92,56.82,1986-05-16,0.002
2645,13.92,56.82,1986-05-17,0.00118
2646,13.92,56.82,1986-05-18,0.00158
2647,13.92,56.82,1986-05-19,0.00205
2648,13.92,56.82,1986-05-20,0.00167
2649,13.92,56.82,1986-05-21,0.00199
2650,13.92,56.82,1986-05-22,0.00169
2651,13.92,56.82,1986-05-23,0.00209
2652,13.92,56.82,1986-05-24,0.00225
2653,13.92,56.82,1986-05-25,0.00103
2654,13.92,56.82,1986-05-26,0.00197
2655,13.92,56.82,1986-05-27,0.001576
2656,13.92,56.82,1986-05-28,0.0011819999999999999
2657,13.92,56.82,1986-05-29,0.0007879999999999999
2658,13.92,56.82,1986-05-30,0.0003939999999999998
2659,13.92,56.82,1986-05-31,0.0
2660,14.67,63.17,1986-04-27,0.0
2661,14.67,63.17,1986-04-28,0.000925
2662,14.67,63.17,1986-04-29,0.2409625
2663,14.67,63.17,1986-04-30,0.481
2664,14.67,63.17,1986-05-01,0.418
2665,14.67,63.17,1986-05-02,0.101
2666,14.67,63.17,1986-05-03,0.038
2667,14.67,63.17,1986-05-04,0.0468
2668,14.67,63.17,1986-05-05,0.058899999999999994
2669,14.67,63.17,1986-05-06,0.071
2670,14.67,63.17,1986-05-07,0.161
2671,14.67,63.17,1986-05-08,0.16949999999999998
2672,14.67,63.17,1986-05-09,0.178
2673,14.67,63.17,1986-05-10,0.14982499999999999
2674,14.67,63.17,1986-05-11,0.12164999999999998
2675,14.67,63.17,1986-05-12,0.09347499999999997
2676,14.67,63.17,1986-05-13,0.0653
2677,14.67,63.17,1986-05-14,0.00256
2678,14.67,63.17,1986-05-15,0.00279
2679,14.67,63.17,1986-05-16,0.00998
2680,14.67,63.17,1986-05-17,0.007764999999999999
2681,14.67,63.17,1986-05-18,0.005549999999999999
2682,14.67,63.17,1986-05-19,0.0033349999999999994
2683,14.67,63.17,1986-05-20,0.00112
2684,14.67,63.17,1986-05-21,0.001018181818181818
2685,14.67,63.17,1986-05-22,0.0009163636363636362
2686,14.67,63.17,1986-05-23,0.0008145454545454543
2687,14.67,63.17,1986-05-24,0.0007127272727272724
2688,14.67,63.17,1986-05-25,0.0006109090909090906
2689,14.67,63.17,1986-05-26,0.0005090909090909087
2690,14.67,63.17,1986-05-27,0.0004072727272727268
2691,14.67,63.17,1986-05-28,0.00030545454545454495
2692,14.67,63.17,1986-05-29,0.00020363636363636309
2693,14.67,63.17,1986-05-30,0.00010181818181818122
2694,14.67,63.17,1986-05-31,0.0
2695,18.08,59.33,1986-04-27,0.0
2696,18.08,59.33,1986-04-28,11.8
2697,18.08,59.33,1986-04-29,6.02
2698,18.08,59.33,1986-04-30,2.39
2699,18.08,59.33,1986-05-01,0.0933
2700,18.08,59.33,1986-05-02,0.0585
2701,18.08,59.33,1986-05-03,0.0632
2702,18.08,59.33,1986-05-04,0.0234
2703,18.08,59.33,1986-05-05,0.174
2704,18.08,59.33,1986-05-06,0.15
2705,18.08,59.33,1986-05-07,0.216
2706,18.08,59.33,1986-05-08,1.85
2707,18.08,59.33,1986-05-09,1.34
2708,18.08,59.33,1986-05-10,0.0156
2709,18.08,59.33,1986-05-11,0.00847
2710,18.08,59.33,1986-05-12,0.00969
2711,18.08,59.33,1986-05-13,0.00526
2712,18.08,59.33,1986-05-14,0.00698
2713,18.08,59.33,1986-05-15,0.00374
2714,18.08,59.33,1986-05-16,0.00331
2715,18.08,59.33,1986-05-17,0.00154
2716,18.08,59.33,1986-05-18,0.00135
2717,18.08,59.33,1986-05-19,0.0015
2718,18.08,59.33,1986-05-20,0.000972
2719,18.08,59.33,1986-05-21,0.0015
2720,18.08,59.33,1986-05-22,0.00216
2721,18.08,59.33,1986-05-23,0.00197
2722,18.08,59.33,1986-05-24,0.001865
2723,18.08,59.33,1986-05-25,0.00176
2724,18.08,59.33,1986-05-26,0.000745
2725,18.08,59.33,1986-05-27,0.00102
2726,18.08,59.33,1986-05-28,0.000524
2727,18.08,59.33,1986-05-29,0.000534
2728,18.08,59.33,1986-05-30,0.000364
2729,18.08,59.33,1986-05-31,0.000338
2730,20.25,63.83,1986-04-27,0.0
2731,20.25,63.83,1986-04-28,0.000367
2732,20.25,63.83,1986-04-29,0.708
2733,20.25,63.83,1986-04-30,0.179
2734,20.25,63.83,1986-05-01,1.11
2735,20.25,63.83,1986-05-02,0.227
2736,20.25,63.83,1986-05-03,0.183
2737,20.25,63.83,1986-05-04,0.114
2738,20.25,63.83,1986-05-05,0.047
2739,20.25,63.83,1986-05-06,0.0701
2740,20.25,63.83,1986-05-07,0.0489
2741,20.25,63.83,1986-05-08,0.0415
2742,20.25,63.83,1986-05-09,0.0242
2743,20.25,63.83,1986-05-10,0.107
2744,20.25,63.83,1986-05-11,0.0104
2745,20.25,63.83,1986-05-12,0.00766
2746,20.25,63.83,1986-05-13,0.0151
2747,20.25,63.83,1986-05-14,0.003
2748,20.25,63.83,1986-05-15,0.00265
2749,20.25,63.83,1986-05-16,0.00259
2750,20.25,63.83,1986-05-17,0.00217
2751,20.25,63.83,1986-05-18,0.00143
2752,20.25,63.83,1986-05-19,0.00296
2753,20.25,63.83,1986-05-20,0.00173
2754,20.25,63.83,1986-05-21,0.000832
2755,20.25,63.83,1986-05-22,0.00089
2756,20.25,63.83,1986-05-23,0.00116
2757,20.25,63.83,1986-05-24,0.00134
2758,20.25,63.83,1986-05-25,0.00185
2759,20.25,63.83,1986-05-26,0.000948
2760,20.25,63.83,1986-05-27,0.0007584
2761,20.25,63.83,1986-05-28,0.0005688000000000001
2762,20.25,63.83,1986-05-29,0.0003792000000000001
2763,20.25,63.83,1986-05-30,0.00018960000000000016
2764,20.25,63.83,1986-05-31,0.0
2765,48.73,19.17,1986-04-27,0.0
2766,48.73,19.17,1986-04-28,0.7875
2767,48.73,19.17,1986-04-29,1.575
2768,48.73,19.17,1986-04-30,2.3625
2769,48.73,19.17,1986-05-01,3.15
2770,48.73,19.17,1986-05-02,1.24
2771,48.73,19.17,1986-05-03,0.763
2772,48.73,19.17,1986-05-04,0.565
2773,48.73,19.17,1986-05-05,0.367
2774,48.73,19.17,1986-05-06,0.535
2775,48.73,19.17,1986-05-07,0.9125000000000001
2776,48.73,19.17,1986-05-08,1.29
2777,48.73,19.17,1986-05-09,1.2339130434782608
2778,48.73,19.17,1986-05-10,1.1778260869565216
2779,48.73,19.17,1986-05-11,1.1217391304347823
2780,48.73,19.17,1986-05-12,1.0656521739130431
2781,48.73,19.17,1986-05-13,1.009565217391304
2782,48.73,19.17,1986-05-14,0.9534782608695647
2783,48.73,19.17,1986-05-15,0.8973913043478254
2784,48.73,19.17,1986-05-16,0.8413043478260862
2785,48.73,19.17,1986-05-17,0.785217391304347
2786,48.73,19.17,1986-05-18,0.7291304347826078
2787,48.73,19.17,1986-05-19,0.6730434782608685
2788,48.73,19.17,1986-05-20,0.6169565217391293
2789,48.73,19.17,1986-05-21,0.5608695652173901
2790,48.73,19.17,1986-05-22,0.5047826086956508
2791,48.73,19.17,1986-05-23,0.4486956521739116
2792,48.73,19.17,1986-05-24,0.3926086956521724
2793,48.73,19.17,1986-05-25,0.33652173913043315
2794,48.73,19.17,1986-05-26,0.2804347826086939
2795,48.73,19.17,1986-05-27,0.2243478260869547
2796,48.73,19.17,1986-05-28,0.16826086956521547
2797,48.73,19.17,1986-05-29,0.11217391304347624
2798,48.73,19.17,1986-05-30,0.05608695652173701
2799,48.73,19.17,1986-05-31,0.0
2800,48.17,17.17,1986-04-27,0.0
2801,48.17,17.17,1986-04-28,1.9800000000000002
2802,48.17,17.17,1986-04-29,3.9600000000000004
2803,48.17,17.17,1986-04-30,5.94
2804,48.17,17.17,1986-05-01,14.4
2805,48.17,17.17,1986-05-02,4.9
2806,48.17,17.17,1986-05-03,1.0
2807,48.17,17.17,1986-05-04,5.5
2808,48.17,17.17,1986-05-05,1.2
2809,48.17,17.17,1986-05-06,0.34
2810,48.17,17.17,1986-05-07,2.4
2811,48.17,17.17,1986-05-08,1.9
2812,48.17,17.17,1986-05-09,0.21
2813,48.17,17.17,1986-05-10,0.20045454545454544
2814,48.17,17.17,1986-05-11,0.1909090909090909
2815,48.17,17.17,1986-05-12,0.18136363636363634
2816,48.17,17.17,1986-05-13,0.1718181818181818
2817,48.17,17.17,1986-05-14,0.16227272727272724
2818,48.17,17.17,1986-05-15,0.15272727272727268
2819,48.17,17.17,1986-05-16,0.14318181818181813
2820,48.17,17.17,1986-05-17,0.13363636363636358
2821,48.17,17.17,1986-05-18,0.12409090909090903
2822,48.17,17.17,1986-05-19,0.11454545454545448
2823,48.17,17.17,1986-05-20,0.10499999999999993
2824,48.17,17.17,1986-05-21,0.09545454545454538
2825,48.17,17.17,1986-05-22,0.08590909090909082
2826,48.17,17.17,1986-05-23,0.07636363636363627
2827,48.17,17.17,1986-05-24,0.06681818181818172
2828,48.17,17.17,1986-05-25,0.05727272727272717
2829,48.17,17.17,1986-05-26,0.04772727272727262
2830,48.17,17.17,1986-05-27,0.03818181818181807
2831,48.17,17.17,1986-05-28,0.028636363636363515
2832,48.17,17.17,1986-05-29,0.019090909090908964
2833,48.17,17.17,1986-05-30,0.009545454545454413
2834,48.17,17.17,1986-05-31,0.0
2835,48.97,14.43,1986-04-27,0.0
2836,48.97,14.43,1986-04-28,7.225
2837,48.97,14.43,1986-04-29,14.45
2838,48.97,14.43,1986-04-30,21.674999999999997
2839,48.97,14.43,1986-05-01,28.9
2840,48.97,14.43,1986-05-02,4.88
2841,48.97,14.43,1986-05-03,6.97
2842,48.97,14.43,1986-05-04,5.81
2843,48.97,14.43,1986-05-05,2.5
2844,48.97,14.43,1986-05-06,1.07
2845,48.97,14.43,1986-05-07,1.14
2846,48.97,14.43,1986-05-08,0.33
2847,48.97,14.43,1986-05-09,0.088
2848,48.97,14.43,1986-05-10,0.096
2849,48.97,14.43,1986-05-11,0.06
2850,48.97,14.43,1986-05-12,0.066
2851,48.97,14.43,1986-05-13,0.0625263157894737
2852,48.97,14.43,1986-05-14,0.059052631578947384
2853,48.97,14.43,1986-05-15,0.055578947368421075
2854,48.97,14.43,1986-05-16,0.052105263157894766
2855,48.97,14.43,1986-05-17,0.048631578947368456
2856,48.97,14.43,1986-05-18,0.04515789473684215
2857,48.97,14.43,1986-05-19,0.04168421052631584
2858,48.97,14.43,1986-05-20,0.03821052631578953
2859,48.97,14.43,1986-05-21,0.03473684210526322
2860,48.97,14.43,1986-05-22,0.03126315789473691
2861,48.97,14.43,1986-05-23,0.0277894736842106
2862,48.97,14.43,1986-05-24,0.02431578947368429
2863,48.97,14.43,1986-05-25,0.02084210526315798
2864,48.97,14.43,1986-05-26,0.017368421052631672
2865,48.97,14.43,1986-05-27,0.013894736842105362
2866,48.97,14.43,1986-05-28,0.010421052631579053
2867,48.97,14.43,1986-05-29,0.006947368421052744
2868,48.97,14.43,1986-05-30,0.0034736842105264343
2869,48.97,14.43,1986-05-31,0.0
2870,50.22,15.83,1986-04-27,0.0
2871,50.22,15.83,1986-04-28,5.95
2872,50.22,15.83,1986-04-29,11.9
2873,50.22,15.83,1986-04-30,17.85
2874,50.22,15.83,1986-05-01,23.8
2875,50.22,15.83,1986-05-02,0.71
2876,50.22,15.83,1986-05-03,0.4
2877,50.22,15.83,1986-05-04,1.51
2878,50.22,15.83,1986-05-05,3.12
2879,50.22,15.83,1986-05-06,0.65
2880,50.22,15.83,1986-05-07,0.72
2881,50.22,15.83,1986-05-08,1.71
2882,50.22,15.83,1986-05-09,0.25
2883,50.22,15.83,1986-05-10,0.02
2884,50.22,15.83,1986-05-11,0.025
2885,50.22,15.83,1986-05-12,0.02375
2886,50.22,15.83,1986-05-13,0.0225
2887,50.22,15.83,1986-05-14,0.021249999999999998
2888,50.22,15.83,1986-05-15,0.019999999999999997
2889,50.22,15.83,1986-05-16,0.018749999999999996
2890,50.22,15.83,1986-05-17,0.017499999999999995
2891,50.22,15.83,1986-05-18,0.016249999999999994
2892,50.22,15.83,1986-05-19,0.014999999999999993
2893,50.22,15.83,1986-05-20,0.013749999999999991
2894,50.22,15.83,1986-05-21,0.01249999999999999
2895,50.22,15.83,1986-05-22,0.01124999999999999
2896,50.22,15.83,1986-05-23,0.009999999999999988
2897,50.22,15.83,1986-05-24,0.008749999999999987
2898,50.22,15.83,1986-05-25,0.007499999999999986
2899,50.22,15.83,1986-05-26,0.006249999999999985
2900,50.22,15.83,1986-05-27,0.004999999999999984
2901,50.22,15.83,1986-05-28,0.0037499999999999825
2902,50.22,15.83,1986-05-29,0.0024999999999999814
2903,50.22,15.83,1986-05-30,0.0012499999999999803
2904,50.22,15.83,1986-05-31,0.0
2905,48.5,17.45,1986-04-27,0.0
2906,48.5,17.45,1986-04-28,3.3666666666666667
2907,48.5,17.45,1986-04-29,6.733333333333333
2908,48.5,17.45,1986-04-30,10.1
2909,48.5,17.45,1986-05-01,9.11
2910,48.5,17.45,1986-05-02,2.99
2911,48.5,17.45,1986-05-03,0.441
2912,48.5,17.45,1986-05-04,2.67
2913,48.5,17.45,1986-05-05,0.882
2914,48.5,17.45,1986-05-06,0.18
2915,48.5,17.45,1986-05-07,0.773
2916,48.5,17.45,1986-05-08,2.85
2917,48.5,17.45,1986-05-09,0.123
2918,48.5,17.45,1986-05-10,0.112
2919,48.5,17.45,1986-05-11,0.10666666666666667
2920,48.5,17.45,1986-05-12,0.10133333333333334
